,subject,day,session,left_dots,right_dots,optout_type,response,accuracy,RT,block,difficulty,score
2841,12,1,2,50,56,stochastic,optout,False,1245.0,stochastic_optout,2.0,3.0
2842,12,1,2,50,64,stochastic,left,1,861.0,stochastic_optout,0.0,3.0
2843,12,1,2,50,64,none,left,1,802.0,stochastic_optout,0.0,3.0
2844,12,1,2,56,50,stochastic,right,1,618.0,stochastic_optout,2.0,3.0
2845,12,1,2,50,52,stochastic,optout,False,1229.0,stochastic_optout,3.0,3.0
2846,12,1,2,52,50,none,right,0,651.0,stochastic_optout,3.0,0.0
2847,12,1,2,56,50,stochastic,right,1,605.0,stochastic_optout,2.0,3.0
2848,12,1,2,50,52,none,left,1,1471.0,stochastic_optout,3.0,3.0
2849,12,1,2,52,50,stochastic,right,1,618.0,stochastic_optout,3.0,3.0
2850,12,1,2,50,64,stochastic,left,1,599.0,stochastic_optout,0.0,3.0
2851,12,1,2,50,52,stochastic,optout,False,710.0,stochastic_optout,3.0,3.0
2852,12,1,2,56,50,stochastic,optout,False,983.0,stochastic_optout,2.0,0.0
2853,12,1,2,50,60,stochastic,left,1,762.0,stochastic_optout,1.0,3.0
2854,12,1,2,50,60,stochastic,optout,False,859.0,stochastic_optout,1.0,0.0
2855,12,1,2,64,50,stochastic,right,1,490.0,stochastic_optout,0.0,3.0
2856,12,1,2,50,60,stochastic,left,1,592.0,stochastic_optout,1.0,3.0
2857,12,1,2,50,64,stochastic,left,1,691.0,stochastic_optout,0.0,3.0
2858,12,1,2,56,50,none,right,1,604.0,stochastic_optout,2.0,3.0
2859,12,1,2,64,50,stochastic,right,1,552.0,stochastic_optout,0.0,3.0
2860,12,1,2,50,56,stochastic,optout,False,962.0,stochastic_optout,2.0,3.0
2861,12,1,2,50,52,stochastic,left,1,2327.0,stochastic_optout,3.0,3.0
2862,12,1,2,60,50,stochastic,right,1,597.0,stochastic_optout,1.0,3.0
2863,12,1,2,52,50,none,right,1,1485.0,stochastic_optout,3.0,3.0
2864,12,1,2,56,50,none,right,1,1478.0,stochastic_optout,2.0,3.0
2865,12,1,2,52,50,stochastic,right,1,608.0,stochastic_optout,3.0,3.0
2866,12,1,2,50,64,none,left,1,788.0,stochastic_optout,0.0,3.0
2867,12,1,2,50,64,stochastic,left,0,1283.0,stochastic_optout,0.0,0.0
2868,12,1,2,50,52,stochastic,optout,False,1264.0,stochastic_optout,3.0,3.0
2869,12,1,2,60,50,stochastic,optout,False,901.0,stochastic_optout,1.0,0.0
2870,12,1,2,60,50,stochastic,right,1,530.0,stochastic_optout,1.0,3.0
2871,12,1,2,50,60,stochastic,left,1,695.0,stochastic_optout,1.0,3.0
2872,12,1,2,50,64,stochastic,left,1,648.0,stochastic_optout,0.0,3.0
2873,12,1,2,50,64,none,left,1,568.0,stochastic_optout,0.0,3.0
2874,12,1,2,64,50,stochastic,right,1,571.0,stochastic_optout,0.0,3.0
2875,12,1,2,56,50,stochastic,right,1,645.0,stochastic_optout,2.0,3.0
2876,12,1,2,64,50,stochastic,right,1,575.0,stochastic_optout,0.0,3.0
2877,12,1,2,50,64,stochastic,left,1,629.0,stochastic_optout,0.0,3.0
2878,12,1,2,64,50,none,right,1,480.0,stochastic_optout,0.0,3.0
2879,12,1,2,50,64,stochastic,left,1,636.0,stochastic_optout,0.0,3.0
2880,13,1,2,50,60,deterministic,left,1,917.955000011716,deterministic_optout,1.0,3.0
2881,13,1,2,52,50,deterministic,optout,False,1103.9599999785423,deterministic_optout,3.0,2.0
2882,13,1,2,50,60,deterministic,left,1,802.0549999782816,deterministic_optout,1.0,3.0
2883,13,1,2,50,52,deterministic,left,0,955.939999956172,deterministic_optout,3.0,0.0
2884,13,1,2,50,60,deterministic,optout,False,819.3800000008196,deterministic_optout,1.0,2.0
2885,13,1,2,50,64,none,left,0,760.7650000136346,deterministic_optout,0.0,0.0
2886,13,1,2,64,50,deterministic,right,1,737.7549999509938,deterministic_optout,0.0,3.0
2887,13,1,2,50,56,deterministic,optout,False,346.9500000355765,deterministic_optout,2.0,2.0
2888,13,1,2,50,56,deterministic,left,0,1211.3249999820257,deterministic_optout,2.0,0.0
2889,13,1,2,50,64,deterministic,left,1,840.9450000035577,deterministic_optout,0.0,3.0
2890,13,1,2,50,56,none,left,0,683.1949999905191,deterministic_optout,2.0,0.0
2891,13,1,2,50,60,deterministic,left,1,626.9949999987148,deterministic_optout,1.0,3.0
2892,13,1,2,50,60,deterministic,optout,False,862.5150000443682,deterministic_optout,1.0,2.0
2893,13,1,2,52,50,none,right,0,942.7799999830312,deterministic_optout,3.0,0.0
2894,13,1,2,50,64,none,left,1,908.1800000276417,deterministic_optout,0.0,3.0
2895,13,1,2,52,50,deterministic,right,1,859.0749999857508,deterministic_optout,3.0,3.0
2896,13,1,2,50,60,deterministic,left,1,800.8200000040233,deterministic_optout,1.0,3.0
2897,13,1,2,64,50,deterministic,right,1,733.2000000169501,deterministic_optout,0.0,3.0
2898,13,1,2,50,64,deterministic,left,1,836.379999993369,deterministic_optout,0.0,3.0
2899,13,1,2,52,50,deterministic,right,0,1208.745000010822,deterministic_optout,3.0,0.0
2900,13,1,2,50,64,none,left,1,981.9250000291504,deterministic_optout,0.0,3.0
2901,13,1,2,64,50,deterministic,right,1,729.5450000092387,deterministic_optout,0.0,3.0
2902,13,1,2,50,60,none,left,1,968.8150000292808,deterministic_optout,1.0,3.0
2903,13,1,2,64,50,deterministic,right,1,751.300000003539,deterministic_optout,0.0,3.0
2904,13,1,2,50,56,none,left,1,675.3000000026077,deterministic_optout,2.0,3.0
2905,13,1,2,64,50,deterministic,right,1,540.1050000218675,deterministic_optout,0.0,3.0
2906,13,1,2,50,56,deterministic,left,1,846.7650000238791,deterministic_optout,2.0,3.0
2907,13,1,2,52,50,deterministic,right,1,725.2599999774247,deterministic_optout,3.0,3.0
2908,13,1,2,50,56,none,left,1,717.6299999700859,deterministic_optout,2.0,3.0
2909,13,1,2,60,50,none,right,1,681.4049999811687,deterministic_optout,1.0,3.0
2910,13,1,2,60,50,deterministic,right,1,660.9700000262819,deterministic_optout,1.0,3.0
2911,13,1,2,50,64,deterministic,left,1,843.8999999780208,deterministic_optout,0.0,3.0
2912,13,1,2,50,52,none,left,0,1032.680000003893,deterministic_optout,3.0,0.0
2913,13,1,2,56,50,deterministic,right,0,1341.3949999958277,deterministic_optout,2.0,0.0
2914,13,1,2,64,50,deterministic,right,1,547.725000011269,deterministic_optout,0.0,3.0
2915,13,1,2,56,50,none,right,1,1085.384999983944,deterministic_optout,2.0,3.0
2916,13,1,2,64,50,none,right,1,691.5549999685027,deterministic_optout,0.0,3.0
2917,13,1,2,56,50,none,right,1,642.6849999697879,deterministic_optout,2.0,3.0
2918,13,1,2,50,64,none,left,1,714.2500000190921,deterministic_optout,0.0,3.0
2919,13,1,2,60,50,none,right,1,695.2900000032969,deterministic_optout,1.0,3.0
2920,13,1,2,64,50,none,right,0,1070.8549999981187,deterministic_optout,0.0,0.0
2921,13,1,2,64,50,none,right,1,487.859999993816,deterministic_optout,0.0,3.0
2922,13,1,2,64,50,deterministic,right,1,1065.8799999509938,deterministic_optout,0.0,3.0
2923,13,1,2,52,50,deterministic,right,1,744.8449999792501,deterministic_optout,3.0,3.0
2924,13,1,2,50,56,deterministic,left,0,1246.9249999849126,deterministic_optout,2.0,0.0
2925,13,1,2,52,50,deterministic,right,0,744.1299999481998,deterministic_optout,3.0,0.0
2926,13,1,2,50,60,none,left,0,542.2949999920093,deterministic_optout,1.0,0.0
2927,13,1,2,50,56,deterministic,left,1,757.5700000161305,deterministic_optout,2.0,3.0
2928,13,1,2,56,50,deterministic,right,1,1020.1900000101888,deterministic_optout,2.0,3.0
2929,13,1,2,52,50,none,right,1,795.8399999770336,deterministic_optout,3.0,3.0
2930,13,1,2,52,50,none,right,1,1101.2749999645166,deterministic_optout,3.0,3.0
2931,13,1,2,50,56,none,left,0,1251.4549999614246,deterministic_optout,2.0,0.0
2932,13,1,2,60,50,deterministic,optout,False,1125.1500000362284,deterministic_optout,1.0,2.0
2933,13,1,2,56,50,deterministic,right,0,1090.6599999871105,deterministic_optout,2.0,0.0
2934,13,1,2,50,64,deterministic,optout,False,794.3450000020675,deterministic_optout,0.0,2.0
2935,13,1,2,60,50,deterministic,right,0,852.4650000035763,deterministic_optout,1.0,0.0
2936,13,1,2,60,50,none,right,1,1696.8500000075437,deterministic_optout,1.0,3.0
2937,13,1,2,50,52,deterministic,optout,False,935.524999978952,deterministic_optout,3.0,2.0
2938,13,1,2,50,52,none,left,1,945.2600000076928,deterministic_optout,3.0,3.0
2939,13,1,2,50,64,deterministic,left,1,667.5249999971129,deterministic_optout,0.0,3.0
2940,13,1,2,50,56,deterministic,left,1,588.3000000030734,deterministic_optout,2.0,3.0
2941,13,1,2,56,50,deterministic,right,0,733.1450000056066,deterministic_optout,2.0,0.0
2942,13,1,2,52,50,none,right,0,798.5300000291318,deterministic_optout,3.0,0.0
2943,13,1,2,50,60,none,left,1,741.9750000117347,deterministic_optout,1.0,3.0
2944,13,1,2,50,64,deterministic,left,1,621.9249999849126,deterministic_optout,0.0,3.0
2945,13,1,2,50,52,deterministic,left,1,742.1400000457652,deterministic_optout,3.0,3.0
2946,13,1,2,56,50,deterministic,right,1,734.8350000102073,deterministic_optout,2.0,3.0
2947,13,1,2,60,50,deterministic,right,0,786.3150000339374,deterministic_optout,1.0,0.0
2948,13,1,2,60,50,deterministic,optout,False,1058.7350000278093,deterministic_optout,1.0,2.0
2949,13,1,2,50,60,deterministic,left,1,572.4700000137091,deterministic_optout,1.0,3.0
2950,13,1,2,56,50,deterministic,right,0,836.8550000013784,deterministic_optout,2.0,0.0
2951,13,1,2,50,52,deterministic,left,0,918.520000006538,deterministic_optout,3.0,0.0
2952,13,1,2,50,64,deterministic,left,1,816.0100000095554,deterministic_optout,0.0,3.0
2953,13,1,2,64,50,deterministic,right,1,765.0400000275113,deterministic_optout,0.0,3.0
2954,13,1,2,52,50,deterministic,right,0,585.155000037048,deterministic_optout,3.0,0.0
2955,13,1,2,50,52,deterministic,left,0,1191.8850000365635,deterministic_optout,3.0,0.0
2956,13,1,2,56,50,none,right,1,583.7799999862909,deterministic_optout,2.0,3.0
2957,13,1,2,64,50,deterministic,right,1,1141.8800000101328,deterministic_optout,0.0,3.0
2958,13,1,2,64,50,none,right,0,1124.584999983199,deterministic_optout,0.0,0.0
2959,13,1,2,60,50,deterministic,right,1,656.0699999681674,deterministic_optout,1.0,3.0
2960,13,1,2,50,52,deterministic,left,1,617.6250000135042,deterministic_optout,3.0,3.0
2961,13,1,2,56,50,deterministic,right,0,598.2150000054389,deterministic_optout,2.0,0.0
2962,13,1,2,50,60,none,left,1,655.7099999627098,deterministic_optout,1.0,3.0
2963,13,1,2,50,52,deterministic,left,1,737.3450000304729,deterministic_optout,3.0,3.0
2964,13,1,2,50,52,deterministic,left,1,826.6650000005029,deterministic_optout,3.0,3.0
2965,13,1,2,60,50,deterministic,right,1,762.2149999951944,deterministic_optout,1.0,3.0
2966,13,1,2,50,52,deterministic,left,1,618.0049999966286,deterministic_optout,3.0,3.0
2967,13,1,2,60,50,deterministic,right,0,757.2150000487454,deterministic_optout,1.0,0.0
2968,13,1,2,60,50,none,right,1,746.9949999940582,deterministic_optout,1.0,3.0
2969,13,1,2,50,64,deterministic,left,1,436.6199999931269,deterministic_optout,0.0,3.0
2970,13,1,2,50,52,none,left,1,694.5100000011735,deterministic_optout,3.0,3.0
2971,13,1,2,56,50,deterministic,right,1,723.6000000266358,deterministic_optout,2.0,3.0
2972,13,1,2,52,50,deterministic,right,0,640.8999999985099,deterministic_optout,3.0,0.0
2973,13,1,2,50,56,deterministic,left,1,649.29500001017,deterministic_optout,2.0,3.0
2974,13,1,2,60,50,deterministic,right,1,570.8950000116602,deterministic_optout,1.0,3.0
2975,13,1,2,50,52,none,left,1,507.1100000059232,deterministic_optout,3.0,3.0
2976,13,1,2,56,50,deterministic,right,0,766.7449999717064,deterministic_optout,2.0,0.0
2977,13,1,2,56,50,none,right,1,606.2850000453182,deterministic_optout,2.0,3.0
2978,13,1,2,50,60,deterministic,left,1,470.09499999694526,deterministic_optout,1.0,3.0
2979,13,1,2,60,50,none,right,1,702.7999999700114,deterministic_optout,1.0,3.0
2980,13,1,2,52,50,none,right,0,723.5150000196882,deterministic_optout,3.0,0.0
2981,13,1,2,50,60,none,left,1,692.0950000057928,deterministic_optout,1.0,3.0
2982,13,1,2,50,64,deterministic,left,1,704.2900000233203,deterministic_optout,0.0,3.0
2983,13,1,2,56,50,deterministic,optout,False,987.6649999641812,deterministic_optout,2.0,2.0
2984,13,1,2,50,52,none,left,1,812.9949999856763,deterministic_optout,3.0,3.0
2985,13,1,2,56,50,none,right,1,1496.1650000186637,deterministic_optout,2.0,3.0
2986,13,1,2,50,60,deterministic,left,1,589.5650000311434,deterministic_optout,1.0,3.0
2987,13,1,2,60,50,deterministic,right,1,689.4099999917671,deterministic_optout,1.0,3.0
2988,13,1,2,52,50,deterministic,right,0,644.3100000033155,deterministic_optout,3.0,0.0
2989,13,1,2,50,56,deterministic,left,1,624.2950000450946,deterministic_optout,2.0,3.0
2990,13,1,2,50,60,deterministic,left,1,576.1449999990873,deterministic_optout,1.0,3.0
2991,13,1,2,50,64,deterministic,optout,False,1276.4399999869056,deterministic_optout,0.0,2.0
2992,13,1,2,52,50,deterministic,right,0,620.4249999718741,deterministic_optout,3.0,0.0
2993,13,1,2,50,56,deterministic,left,1,1087.4750000075437,deterministic_optout,2.0,3.0
2994,13,1,2,50,52,deterministic,left,0,534.105000027921,deterministic_optout,3.0,0.0
2995,13,1,2,50,64,none,left,1,468.3250000234693,deterministic_optout,0.0,3.0
2996,13,1,2,50,56,deterministic,left,1,593.4300000080839,deterministic_optout,2.0,3.0
2997,13,1,2,64,50,none,right,1,525.6550000049174,deterministic_optout,0.0,3.0
2998,13,1,2,64,50,deterministic,right,1,662.7950000111014,deterministic_optout,0.0,3.0
2999,13,1,2,50,56,none,left,1,609.8899999633431,deterministic_optout,2.0,3.0
3000,13,1,2,56,50,stochastic,right,1,1402.2850000183098,stochastic_optout,2.0,3.0
3001,13,1,2,50,64,stochastic,left,1,974.80500000529,stochastic_optout,0.0,3.0
3002,13,1,2,50,60,none,left,1,792.1949999872595,stochastic_optout,1.0,3.0
3003,13,1,2,60,50,stochastic,right,1,687.1300000348128,stochastic_optout,1.0,3.0
3004,13,1,2,56,50,stochastic,right,1,794.034999969881,stochastic_optout,2.0,3.0
3005,13,1,2,64,50,stochastic,right,1,637.3100000200793,stochastic_optout,0.0,3.0
3006,13,1,2,50,52,none,left,0,1046.9900000025518,stochastic_optout,3.0,0.0
3007,13,1,2,64,50,stochastic,right,1,662.7950000111014,stochastic_optout,0.0,3.0
3008,13,1,2,52,50,stochastic,optout,False,969.8949999874458,stochastic_optout,3.0,3.0
3009,13,1,2,56,50,none,right,0,1485.1100000087172,stochastic_optout,2.0,0.0
3010,13,1,2,56,50,stochastic,right,1,902.6100000482984,stochastic_optout,2.0,3.0
3011,13,1,2,50,56,stochastic,optout,False,3860.905000008642,stochastic_optout,2.0,3.0
3012,13,1,2,60,50,stochastic,right,1,1096.9000000040978,stochastic_optout,1.0,3.0
3013,13,1,2,50,64,stochastic,left,1,865.9200000111014,stochastic_optout,0.0,3.0
3014,13,1,2,50,52,stochastic,left,0,1623.980000033043,stochastic_optout,3.0,0.0
3015,13,1,2,50,52,none,left,0,630.3450000123121,stochastic_optout,3.0,0.0
3016,13,1,2,50,52,stochastic,optout,False,976.1750000179744,stochastic_optout,3.0,3.0
3017,13,1,2,50,64,none,left,0,1095.9799999836832,stochastic_optout,0.0,0.0
3018,13,1,2,56,50,stochastic,right,1,824.7650000266731,stochastic_optout,2.0,3.0
3019,13,1,2,50,56,stochastic,left,1,813.0649999948218,stochastic_optout,2.0,3.0
3020,13,1,2,60,50,none,right,1,769.0699999802746,stochastic_optout,1.0,3.0
3021,13,1,2,50,52,stochastic,left,1,771.2700000265613,stochastic_optout,3.0,3.0
3022,13,1,2,50,60,stochastic,optout,False,951.4600000111386,stochastic_optout,1.0,0.0
3023,13,1,2,50,60,stochastic,left,1,1018.2749999803492,stochastic_optout,1.0,3.0
3024,13,1,2,64,50,stochastic,optout,False,1207.6599999563769,stochastic_optout,0.0,3.0
3025,13,1,2,50,52,stochastic,left,0,985.5199999874458,stochastic_optout,3.0,0.0
3026,13,1,2,52,50,stochastic,right,0,1086.3499999977648,stochastic_optout,3.0,0.0
3027,13,1,2,60,50,none,right,1,729.5350000495091,stochastic_optout,1.0,3.0
3028,13,1,2,64,50,stochastic,optout,False,934.9500000244008,stochastic_optout,0.0,3.0
3029,13,1,2,52,50,stochastic,right,1,906.9599999929778,stochastic_optout,3.0,3.0
3030,13,1,2,50,64,stochastic,left,1,735.7450000126846,stochastic_optout,0.0,3.0
3031,13,1,2,52,50,stochastic,optout,False,1135.0700000184588,stochastic_optout,3.0,3.0
3032,13,1,2,50,56,stochastic,left,1,721.5350000187755,stochastic_optout,2.0,3.0
3033,13,1,2,50,52,stochastic,left,1,773.9750000182539,stochastic_optout,3.0,3.0
3034,13,1,2,64,50,none,right,1,760.5549999861978,stochastic_optout,0.0,3.0
3035,13,1,2,50,64,stochastic,left,1,801.7799999797717,stochastic_optout,0.0,3.0
3036,13,1,2,52,50,stochastic,right,1,782.3050000006333,stochastic_optout,3.0,3.0
3037,13,1,2,50,56,none,left,0,819.82000003336,stochastic_optout,2.0,0.0
3038,13,1,2,50,64,none,left,1,681.1499999603257,stochastic_optout,0.0,3.0
3039,13,1,2,64,50,stochastic,right,1,673.9950000192039,stochastic_optout,0.0,3.0
3040,13,1,2,60,50,stochastic,right,1,574.5899999747053,stochastic_optout,1.0,3.0
3041,13,1,2,64,50,none,right,1,1372.3350000218488,stochastic_optout,0.0,3.0
3042,13,1,2,52,50,none,right,0,725.0650000059977,stochastic_optout,3.0,0.0
3043,13,1,2,50,64,stochastic,left,1,772.9599999729544,stochastic_optout,0.0,3.0
3044,13,1,2,56,50,stochastic,right,1,567.2400000039488,stochastic_optout,2.0,3.0
3045,13,1,2,52,50,stochastic,right,0,866.1599999759346,stochastic_optout,3.0,0.0
3046,13,1,2,50,64,none,left,1,876.2199999764562,stochastic_optout,0.0,3.0
3047,13,1,2,56,50,none,right,1,639.8000000044703,stochastic_optout,2.0,3.0
3048,13,1,2,60,50,stochastic,right,1,696.1649999720976,stochastic_optout,1.0,3.0
3049,13,1,2,52,50,stochastic,right,0,1392.4000000115484,stochastic_optout,3.0,0.0
3050,13,1,2,64,50,stochastic,optout,False,1062.7850000164472,stochastic_optout,0.0,3.0
3051,13,1,2,50,52,stochastic,left,1,875.1499999780208,stochastic_optout,3.0,3.0
3052,13,1,2,50,60,stochastic,optout,False,1150.2849999815226,stochastic_optout,1.0,0.0
3053,13,1,2,50,56,none,left,1,1183.545000036247,stochastic_optout,2.0,3.0
3054,13,1,2,60,50,stochastic,right,1,731.4599999808706,stochastic_optout,1.0,3.0
3055,13,1,2,50,60,stochastic,left,1,678.3699999796227,stochastic_optout,1.0,3.0
3056,13,1,2,56,50,stochastic,right,1,801.644999999553,stochastic_optout,2.0,3.0
3057,13,1,2,52,50,stochastic,right,0,641.5350000024773,stochastic_optout,3.0,0.0
3058,13,1,2,50,64,stochastic,left,1,656.3500000047497,stochastic_optout,0.0,3.0
3059,13,1,2,50,60,stochastic,optout,False,1337.859999970533,stochastic_optout,1.0,3.0
3060,13,1,2,50,64,stochastic,left,1,1871.1200000252572,stochastic_optout,0.0,3.0
3061,13,1,2,52,50,stochastic,right,1,586.1550000263378,stochastic_optout,3.0,3.0
3062,13,1,2,64,50,none,right,1,659.0449999785051,stochastic_optout,0.0,3.0
3063,13,1,2,56,50,stochastic,right,1,884.2900000163354,stochastic_optout,2.0,3.0
3064,13,1,2,50,56,stochastic,left,1,1071.6750000137836,stochastic_optout,2.0,3.0
3065,13,1,2,56,50,stochastic,right,0,810.2799999760464,stochastic_optout,2.0,0.0
3066,13,1,2,50,52,none,left,1,909.624999971129,stochastic_optout,3.0,3.0
3067,13,1,2,60,50,none,right,1,1536.3300000317397,stochastic_optout,1.0,3.0
3068,13,1,2,60,50,stochastic,right,1,743.0949999834411,stochastic_optout,1.0,3.0
3069,13,1,2,50,60,stochastic,left,1,1347.3200000007637,stochastic_optout,1.0,3.0
3070,13,1,2,56,50,none,right,0,1220.4300000448711,stochastic_optout,2.0,0.0
3071,13,1,2,50,64,stochastic,left,1,1010.1099999737926,stochastic_optout,0.0,3.0
3072,13,1,2,64,50,none,right,1,815.0749999913387,stochastic_optout,0.0,3.0
3073,13,1,2,60,50,none,right,1,572.3149999976158,stochastic_optout,1.0,3.0
3074,13,1,2,56,50,none,right,1,719.5800000336021,stochastic_optout,2.0,3.0
3075,13,1,2,50,60,none,left,1,656.6650000168011,stochastic_optout,1.0,3.0
3076,13,1,2,56,50,stochastic,right,1,808.9949999703094,stochastic_optout,2.0,3.0
3077,13,1,2,56,50,none,right,0,814.0300000086427,stochastic_optout,2.0,0.0
3078,13,1,2,50,60,none,left,0,1020.539999997709,stochastic_optout,1.0,0.0
3079,13,1,2,64,50,stochastic,right,1,536.3299999735318,stochastic_optout,0.0,3.0
3080,13,1,2,50,56,stochastic,left,1,814.234999998007,stochastic_optout,2.0,3.0
3081,13,1,2,64,50,none,right,1,680.8100000489503,stochastic_optout,0.0,3.0
3082,13,1,2,50,60,stochastic,left,1,519.0849999780767,stochastic_optout,1.0,3.0
3083,13,1,2,50,60,stochastic,left,1,548.6399999936111,stochastic_optout,1.0,3.0
3084,13,1,2,50,56,stochastic,left,1,754.3450000230223,stochastic_optout,2.0,3.0
3085,13,1,2,60,50,stochastic,right,1,733.9999999967404,stochastic_optout,1.0,3.0
3086,13,1,2,50,56,none,left,1,619.1699999617413,stochastic_optout,2.0,3.0
3087,13,1,2,50,64,none,left,1,479.2299999971874,stochastic_optout,0.0,3.0
3088,13,1,2,50,52,stochastic,left,0,811.2800000235438,stochastic_optout,3.0,0.0
3089,13,1,2,52,50,none,right,0,694.1499999957159,stochastic_optout,3.0,0.0
3090,13,1,2,56,50,stochastic,right,0,691.7350000003353,stochastic_optout,2.0,0.0
3091,13,1,2,60,50,stochastic,right,1,901.1700000264682,stochastic_optout,1.0,3.0
3092,13,1,2,50,56,stochastic,left,1,618.4399999910966,stochastic_optout,2.0,3.0
3093,13,1,2,50,60,stochastic,left,1,680.4049999918789,stochastic_optout,1.0,3.0
3094,13,1,2,50,64,stochastic,left,1,759.39500000095,stochastic_optout,0.0,3.0
3095,13,1,2,50,56,none,left,1,590.5199999688193,stochastic_optout,2.0,3.0
3096,13,1,2,50,56,none,left,1,783.7000000290573,stochastic_optout,2.0,3.0
3097,13,1,2,50,64,none,left,1,624.0000000107102,stochastic_optout,0.0,3.0
3098,13,1,2,50,64,stochastic,left,1,559.4050000072457,stochastic_optout,0.0,3.0
3099,13,1,2,52,50,stochastic,right,1,707.2850000113249,stochastic_optout,3.0,3.0
3100,13,1,2,50,60,stochastic,left,1,498.85999999241903,stochastic_optout,1.0,3.0
3101,13,1,2,50,56,stochastic,left,1,735.6400000280701,stochastic_optout,2.0,3.0
3102,13,1,2,60,50,none,right,0,1084.8199999891222,stochastic_optout,1.0,0.0
3103,13,1,2,50,52,stochastic,left,1,912.5350000103936,stochastic_optout,3.0,3.0
